Plant Code,Plant Name,FIPS
61006,SCDA Solar 1,p06067
61007,Redbrook Solar 1,p25023
61008,Brook Street Solar 1,p25023
61009,Spring Street Solar 1 CSG,p25023
61010,Bullock Road Solar 1,p25005
61011,Chestnut Solar,p37083
61012,Mill Seat Renewable Energy Facility,p36055
61013,Marin Clean Energy Solar One,p06013
61015,Musgrave West Solar Farm,p36011
61016,Stafford St Solar 1,p25027
61017,Stafford St Solar 2,p25027
61018,Stafford St Solar 3,p25027
61019,"Siler 421 Farm, LLC",p37037
61020,Indian River Solar Center,p12061
61021,Horizon Solar Energy Center,p12001
61022,Coral Farms Solar Energy Center,p12107
61023,Hollyfield,p51101
61024,Hammock Solar,p12051
61025,Montefiore - Westchester Square,p36005
61026,New York Presbyterian Hospital-168th St,p36061
61027,Pacific Ethanol Stockton Cogen Plant,p06077
61028,Hickory Run Energy Station,p42073
61029,Blue Cypress Solar Energy Center,p12061
61030,Harford Solar Farm,p36023
61031,Floyd Road Solar Farm,p37131
61032,Heart of Texas Wind Project,p48307
61033,Monument Road,p31169
61035,Birdsboro Power,p42011
61037,Apple Hill Solar,p50003
61038,Weybridge 1 Solar,p50001
61039,Deerfield Wind LLC,p50003
61040,Twin Buttes II Wind,p08099
61041,"Roaring Brook, LLC",p36049
61042,Canandaigua Westbrook Solar Array,p36069
61043,Canandaigua Solar Array,p36069
61044,La Joya NM,p35057
61045,Lund Hill,p53039
61046,Tatanka Ridge,p46039
61047,Coyote Ridge,p46011
61048,Gala Solar,p41013
61049,"Morada del Sol, LLC",p48461
61050,Wildflower Solar Energy Center,p12027
61051,Barefoot Bay Solar Energy Center,p12009
61052,Loggerhead Solar Energy Center,p12111
61053,Greenfield Solar Park,p18059
61054,IMPA Anderson Solar Park 2,p18095
61055,DG AMP Solar Front Royal,p51187
61056,Seward Wind Farm,p31159
61057,West Liberty Wind Farm,p19031
61058,Kramer Solar,p27129
61059,Novel OYA of Osakis,p27041
61060,Novel - OYA of Mapleton,p27013
61061,Fresno Dam Site Water Power Project,p30041
61066,Foundation CDCR LAC,p06037
61067,Foundation Scheid Vineyards,p06053
61069,"BWC Wading River One, Two, Three",p25027
61070,Saratoga Wind Farm,p19089
61071,Washburn Wind Farm,p19013
61072,Lemond Solar,p27147
61073,Pemberton Road I,p34005
61074,Pemberton Road II,p34005
61075,UAMPS Carbon Free Power Plant,p16019
61076,City of Shelby Electric Distribution,p39139
61077,Orient Wind Farm,p19001
61078,Plum Creek Wind,p19109
61079,Beaver Creek Wind,p19015
61080,Sub 12,p12073
61081,Lancaster SCE ReMAT,p06037
61084,Luning Energy,p32021
61085,Stone Solar,p37155
61086,Tripple State Farm,p37097
61087,Wadesboro Farm 1,p37007
61088,Delco Farm,p37047
61089,Fisher Solar Farm - NC,p37123
61090,Kinston Davis Farm,p37107
61091,Laurinburg Farm,p37165
61092,Independence Solar Farm,p29095
61093,Mills Anson Farm,p37007
61094,Old Wire Farm,p37165
61095,Railroad Farm 2,p37155
61096,Sampson Solar,p37163
61097,Syncarpha Freetown,p25023
61098,Battle Mountain Solar Project,p32013
61100,"Burke Wind, LLC",p38013
61103,Hamilton College,p36065
61104,Pima Community College,p04019
61106,Pine River Wind Park,p26073
61107,Vanadium Redox Flow Battery Plant,p06073
61108,Martinsdale Wind Farm,p30107
61111,Poplar Camp Wind Farm,p51035
61115,Manteca Land PV,p06077
61116,Delano Land 1,p06029
61117,Bakersfield PV 1,p06029
61118,Bakersfield Industrial PV 1,p06029
61119,Quichapa 1,p49021
61120,Quichapa 2,p49021
61121,Quichapa 3,p49021
61123,SCWA R5 Pond Solar,p06097
61124,Elizabeth Mines Solar 1,p50017
61125,Nebraska Valley Solar Farm,p50015
61126,Bedford Solar,p51019
61127,Gamble Solar,p37161
61128,Salisbury Solar,p37159
61129,Wadesboro Solar,p37007
61130,Bear Poplar Solar,p37159
61131,Tolson Solar,p37065
61134,Phelps 158 Solar Farm,p37131
61135,Lebanon Solar Farm (MO),p29105
61138,Novel CSG of Armstrong,p27121
61139,Marmas Solar,p27141
61140,Novel CSG of MN Lake,p27043
61141,Novel CSG of Vetter Farms,p27079
61142,Waseca Solar,p27147
61144,Astoria Station,p46039
61145,Brown County LFGTE Power Station,p39015
61152,Intel Folsom Phase 3,p06067
61153,AT&T Holger,p06085
61154,AT&T Anaheim,p06059
61155,Big Timber Wind Farm,p30097
61156,St. Pauls Solar 2,p37155
61157,Boaz Farm Solar,p37105
61158,Bizzell Church Solar 2,p37101
61159,Milligan III Wind Farm,p31151
61160,MILL SOLAR 1,p37097
61161,Broadlands Wind Farm,p17041
61162,RB Manufacturing LLC Belle Mead NJ,p34035
61163,Onset East Solar Facility,p25023
61164,Onset West Solar Facility,p25023
61165,Columbus Solar Project,p35029
61167,Peak Valley Solar Farm,p06071
61168,Eland 1 Solar Farm,p06029
61169,Eland 2 Solar Farm,p06029
61170,Long Ridge Solar Farm,p49027
61173,IKEA Miami 327,p12086
61174,Taurus Community Solar,p27023
61175,Pegasus Community Solar,p27145
61176,Antares Community Solar,p27083
61177,Corvus Community Solar,p27013
61178,Capella Community Solar,p27117
61179,Carina Community Solar,p27157
61180,Caelum Community Solar,p27009
61181,Andromeda Community Solar,p27085
61182,Lyra Community Solar,p27079
61183,Argo Navis Community Solar,p27163
61185,Pfeffers,p24005
61186,Boston Medical Center CHP Plant,p25025
61187,Century Drive Solar Farm,p37183
61188,Winton Solar 2,p37091
61189,Shavano Falls Hydro,p08085
61190,Shavano Falls Hydro Drop 4,p08085
61191,Drop 5,p08085
61192,IKEA Joliet Rooftop PV System,p17197
61193,IKEA Las Vegas 462,p32003
61194,"Barker Solar, LLC",p37155
61195,"231 Dixon 74 Solar I, LLC",p37045
61196,"Mill Pond Solar Farm, LLC",p37047
61197,Pima Energy Storage System,p04019
61198,Merck - Upper Gwynedd Solar Array,p42091
61199,T0588 Phoenix - AZ,p04013
61200,"OR Solar 2, LLC",p41029
61201,"OR Solar 3, LLC",p41035
61202,Mount Signal Solar Farm 3,p06025
61203,"Lahr 1, LLC",p27145
61204,"AES ES ALAMITOS, LLC",p06037
61205,Bandera Electric Coop PV,p48385
61206,Onyx - Allen Harim,p10005
61207,Green Island Hydroelectric Station,p36001
61208,Gulfport Naval Base CSG PV System,p28047
61209,Sacramento Regional County Sanitation PV,p06067
61210,Finger Lakes Solar I,p36069
61211,IKEA Memphis 508,p47157
61212,Flat Top Wind I,p48333
61213,GRP Madison Renewable Energy Facility,p13195
61214,West Fork Wind,p18041
61215,Green Beanworks C PV,p06037
61216,Green Beanworks D PV,p06037
61217,Head of U Canal Hydro Project,p16053
61218,"Broadridge Solar, LLC",p37155
61219,"Kelly Solar, LLC",p37181
61220,"Spencer Farm, LLC",p37159
61221,Redbed Plains Wind Farm,p40051
61222,Golden Hills North Wind Energy Center,p06001
61223,Chillicothe Solar Farm,p29117
61224,"350 Clark Solar, NG, LLC",p34027
61237,"433 Purchase Solar NG, LLC",p25005
61238,NY - Presbyt. Hospital - 525 E 68TH St,p36061
61239,Killingly Energy Center,p09150
61240,Reidsville Energy Center,p37157
61241,Victoria City Power LLC,p48469
61242,Victoria Port Power LLC,p48469
61243,Old Wardour Solar,p25027
61244,Shuman Solar,p25021
61245,Vuelta Solar,p25027
61246,ACE-Stanton PV,p12095
61247,ACE-Stanton A PV,p12095
61248,Glopak Solar PV Power Plant,p34023
61249,Westmont 300A,p06037
61250,USPS PV,p06037
61255,"Haywood Farm Solar, LLC",p37123
61256,"Hood Farm Solar, LLC",p37103
61257,"ZV Solar 2, LLC",p37155
61258,"Innovative Solar 35, LLC",p37061
61259,"Innovative Solar 59, LLC",p37127
61260,"Innovative Solar 60, LLC",p37127
61261,Rock Falls Wind Farm LLC,p40071
61262,Stuttgart Solar,p05001
61263,Wolf Run Energy,p42015
61264,Antelope Expansion 2,p06037
61265,Antelope DSR 3,p06037
61266,Orme Park Water Treatment Plant,p18081
61267,Hurricane Creek Lift Station,p18081
61268,Kayenta Solar Project,p04017
61269,Thunder Ranch Wind Project,p40103
61270,Red Dirt Wind Project,p40073
61271,Biltmore Solar Fields,p37021
61272,Gray Hawk Solar,p04015
61274,Wilson Solar Farm 1,p37195
61275,Wilson Solar Farm 2,p37195
61276,Wilson Solar Farm 3,p37195
61277,Wilson Solar Farm 4,p37195
61278,Wilson Solar Farm 5,p37195
61279,Wilson Solar Farm 6,p37195
61280,Wilson Solar Farm 7,p37195
61281,Bear Creek Solar Center,p41017
61282,APG Combined Heat and Power Plant,p24025
61283,"Bladenboro Solar, LLC",p37017
61284,"Lux Solar, LLC",p37045
61285,Crazy Horse Solar Project,p06053
61286,Niles Valley Energy LLC,p42117
61287,"Sun Farm V, LLC",p37143
61288,"Roxboro Solar Farm, LLC",p37077
61289,"River Bend Solar, LLC",p30097
61290,"South Mills Solar, LLC",p30003
61291,"Green Meadow Solar, LLC",p30049
61292,Jackson Solar Farm,p37195
61294,Farley Road Solar,p25027
61295,Belchertown Renewables,p25015
61296,Theodore Drive Solar,p25027
61297,Upton Solar,p25027
61298,Pleasantdale Road Solar,p25027
61299,Hatfield Renewables,p25015
61300,Mineral Point Energy,p42115
61301,Stourbridge Energy,p42127
61302,Wrighter Energy,p42115
61303,Bluff Point Wind Facility,p18075
61304,Anchor Energy,p42105
61305,Holdridge Energy,p42127
61306,Red Glen Energy,p42125
61307,Peterson Road Solar,p25013
61308,Sampson Road Solar,p25027
61309,IKEA Grand Prairie Rooftop PV System,p48439
61310,Crittenden Solar Facility,p21081
61311,Walton 1 Solar Facility,p21117
61312,Walton 2 Solar Facility,p21117
61313,BPU Solar Farm,p20209
61314,SR Kersey,p08123
61315,Golden Hills Solar,p25027
61316,Higginsville Solar Farm,p29107
61317,Farmingdale Fuel Cell,p36103
61318,Mt. Jackson Solar,p51171
61319,Port of LA Solar FiT Project,p06037
61320,Casper Solar Center,p24035
61321,Biggs Ford Solar Center,p24021
61322,Hannibal Port Power Project,p39111
61323,Saluda Solar II,p45081
61324,Odyssey Solar,p45063
61325,Hampton Solar I,p45049
61326,Cameron Solar II,p45017
61327,Barnwell Solar,p45011
61328,Crater Community Solar,p27023
61329,Delphinus Community Solar,p27009
61330,Hog Creek Wind Project,p39065
61331,NISA Electric Generation Project,p36047
61332,SR Innovation - NIKE PV,p47157
61333,Oak Hill Solar Array,p18163
61334,Volkman Road Solar Array,p18163
61335,"Great Divide Solar, LLC",p30049
61336,"Black Eagle Solar, LLC",p30013
61337,"Magpie Solar, LLC",p30037
61338,Mill Creek Solar (OR),p41071
61339,Green Beanworks B PV,p06037
61340,Next Generation Solar Farm,p50001
61341,Grafton PV,p25027
61342,Barrett PV,p25027
61344,Otter Creek Wind Farm LLC,p17099
61346,RE Maplewood,p48371
61347,Long Henry Solar,p37191
61348,Westmont 400A,p06037
61349,Westmont 400B,p06037
61350,MDFA Devens-Saratoga,p25027
61351,Bear Creek Solar,p37037
61352,Bondi Solar,p37103
61353,Mount Signal Solar 2,p06025
61354,Princeton Solar Project,p34021
61355,Arlington Outlet Hydroelectric Generator,p48439
61356,Valfilm Wind Project,p39063
61357,Red Pine Wind Project,p27081
61358,IGS Solar I - BWI5,p24510
61359,IGS Solar I - EWR5,p34023
61360,IGS Solar I - EWR6,p34023
61361,Utica Aero Solar Max PV,p39089
61362,NRG Elbow Creek Energy Storage Project,p48227
61363,Equuleus Community Solar Gardens,p27037
61365,Fallbrook Energy Storage,p06073
61366,Top Gun Energy Storage,p06073
61367,Smith & Wesson at Springfield MA PV,p25013
61368,Midway Solar - TX,p48371
61369,Sweetwater Solar,p56037
61370,Walnut Springs Solar,p48035
61371,Centaurus Solar - MA,p25017
61372,Ord Mountain Solar,p06071
61373,Kearsarge Bellingham PV,p25021
61374,Clarke Solar Power Facility,p51043
61375,Cherrydale Solar Power Facility,p51131
61376,Cedar Creek PV,p36059
61377,Amazon - Patterson PV,p06099
61378,Northern Westchester Hospital,p36119
61379,DodgeSun,p27039
61380,Johnson Solar,p27117
61381,Koppelman Sun,p27013
61382,Lindstrom Solar,p27025
61383,Rengstorf Solar,p27103
61384,St. Cloud Solar,p27145
61385,Georgia LFG Oak Grove Plant,p13013
61386,Georgia LFG Pine Ridge Plant,p13035
61387,Georgia LFG Richland Creek Plant,p13135
61388,AEP Jacksonville Solar Project,p12031
61389,Letchworth Solar Project,p36121
61390,"Pomerado Energy Storage, LLC",p06073
61391,A.J. Mihm Generating Station,p26013
61392,F.D. Kuester Generating Station,p26103
61393,Boswell Wind I,p56001
61394,Boswell Wind II,p56001
61395,Boswell Wind III,p56001
61396,Boswell Wind IV,p56001
61397,Georgia Power at Jakin GA PV,p13099
61398,Canis Major Solar Farm,p09110
61399,Ashby Duffy Solar Farm,p25017
61400,Bluegrove Wind,p48077
61401,Byers Wind,p48077
61402,Foard City Wind,p48155
61403,Deep Branch Farm,p37155
61404,Pikeville Farm,p37191
61405,Moorings Farm 2,p37191
61406,Essex Solar Center,p51057
61407,Cottonwood Wind Energy Center,p31181
61408,Canis Minor Solar Farm,p09160
61409,Highway 56 Solar,p48181
61410,Whitesboro Solar,p48181
61411,Whitesboro Solar II,p48181
61412,Latitude Solar Center,p47069
61413,NYC-HH - CONEY ISLAND HOSPITAL,p36047
61414,NY Times Daily Production Facility,p36081
61415,West Boylston Community Shared Solar,p25027
61416,Mount Sinai Hospital,p36061
61417,Gopher Creek Wind Farm,p48033
61418,Valencia 1 Solar CA,p06025
61419,One Ten Partners PV,p06037
61420,Merced 1 PV,p06047
61421,Madera 1 PV,p06039
61422,"Southampton Solar, LLC",p51175
61423,"OR Solar 5, LLC",p41035
61424,"OR Solar 8, LLC",p41035
61425,Coyote Ridge Community Solar,p08069
61426,Gopher CSG,p27025
61427,Richmond CSG,p27145
61428,Taylor Falls CSG,p27025
61429,Big George PV,p25023
61430,"OR Solar 6, LLC",p41037
61431,Beacon BESS 1,p06029
61432,SCE&G Curie CSG,p45049
61434,SCE&G Springfield CSG,p45075
61435,DG AMP Solar Coldwater,p26023
61436,DG AMP Solar Orrville 3,p39169
61437,DG AMP Solar Versailles,p39037
61438,DG AMP Solar Jackson Center,p39149
61439,Panasonic Carport Solar,p08031
61441,Denver Braswell PV,p13071
61442,Foundation California Training Facility,p06053
61443,Foundation Mann Packing,p06053
61444,Foundation SaIinas Valley State Prison,p06053
61446,RE Gaskell West 2 LLC,p06029
61447,RE Gaskell West 3 LLC,p06029
61448,RE Gaskell West 4 LLC,p06029
61449,RE Gaskell West 5 LLC,p06029
1097,Merl Parr,p19067
1855,Sturgis City Diesel Plant,p26149
2188,Selis Ksanka Qlispe,p30047
3145,Holtwood,p42071
3153,Wallenpaupack,p42103
3393,Allen,p47157
8102,"Gavin Power, LLC",p39053
8225,Seneca Generation LLC,p42123
10061,"Mars Wrigley Confectionery US, LLC",p34041
10280,Central Plant,p45045
10360,Consumer Operations LLC,p55009
10560,Jesup Plant,p13305
50049,Humboldt Sawmill Company,p06023
50241,Tenet Hospital,p48141
50498,Capitol District Energy Center,p09110
50533,Painted Hills Wind Park,p06065
50614,Mosinee Mill,p55073
50974,Scrubgrass Generating Plant,p42121
52091,New York Methodist Hospital,p36047
54363,"Shelby, NC",p37045
54801,Avalon Hydropower,p37157
55151,La Paloma Generating Plant,p06029
55196,Springdale 1 & 2,p42003
55215,Odessa-Ector Power Plant,p48135
55247,"Darby Power, LLC",p39129
55306,Gila River Power Block 4,p04013
55337,Ironwood LLC,p42075
55357,Jack Fusco Energy Center,p48157
55377,Gans,p42051
55460,Indeck Niles Energy Center,p26027
55502,"Lawrenceburg Power, LLC",p18029
55503,"Waterford Power, LLC",p39167
55654,Chambersburg,p42055
55710,Allegheny Energy Units 3 4 & 5,p42003
55782,Noble Ridge LLC,p27105
56035,Smithfield Packaged Meats Corp.,p37195
56106,Kimball Wind,p31105
56211,Sweetwater Wind 1 LLC,p48353
56259,Empire Generating Co LLC,p36083
56605,Langdon Wind LLC,p38019
56637,Bennett Creek Windfarm LLC - Mountain Home,p16039
56752,Mountain Wind Power LLC,p56041
56753,Mountain Wind Power II LLC,p56041
56774,Turkey Track Wind Energy LLC,p48353
56829,Kibby Wind Facility,p23007
56945,High Lonesome Mesa LLC,p35057
57037,Ratcliffe,p28069
57438,"Solar Park Gainesville, LLC",p12001
57489,Oak Grove Power Producers,p20037
57492,Sampson County Disposal,p37163
57759,Consumer Operations LLC,p53011
57828,Tulsa LFG LLC,p40113
57915,Genesis Alkali,p56037
57930,Arzon Solar UASTP Solar Power Station,p04019
58039,Axium Modesto Solar,p06099
58051,Vitro Architectural Glass (PA),p42041
58319,"Patua Acquisition Project, LLC",p32001
58352,McKinley Paper Co. - Washington Mill,p53009
58357,Amazon,p34023
58364,Tissington Solar,p34037
58559,Bi-County Gas Producers,p47125
58777,Cassadaga Wind Farm,p36013
58884,Lundgren Wind Project,p19187
58885,Macksburg Wind Project,p19121
59206,Alamo 6,p48371
59244,Lorenzo Wind,p48107
59292,Rattlesnake Creek Wind Project,p31051
59310,Black Oak Power Producers,p29229
59338,Gila River Power Block 1,p04013
59484,"Hadley Solar NG, LLC",p25015
59490,Jett Creek Windfarm (Burnt River),p41001
59491,Benson Creek Windfarm (Burnt River),p41001
59492,Durbin Creek Windfarm (Burnt River),p41001
59493,Prospector Windfarm (Burnt River),p41001
59494,Willow Spring Windfarm (Burnt River),p41001
59654,Sendero,p48247
59729,Macon Solar Power Project,p29121
59940,"Great Valley Solar Portfolio Holdings, LLC",p06019
60230,Estrella Mountain PV,p04013
60320,"Jeffco CSG, LLC",p08059
60424,West Bridgewater AB CSG,p25023
60428,CA Dept of Public Health at Richmond,p06013
60694,"WakeSun CSG, LLC",p27145
60695,"BentonSun CSG, LLC",p27019
60701,JED Solid Waste Mgmt Renewable Energy,p12097
60757,Cedarville CSG,p25023
60768,Gila River Power Block 2,p04013
60775,Deerfield CSG Solar,p25011
60820,Montgomery County Correctional Facility,p24031
60821,Weber State University - Davis Campus PV,p49011
60830,Webster Holdco Solar CSG,p27131
60834,Hwy 14 Holdco Solar CSG,p27109
60835,Pine Island Solar CSG,p27049
60836,Big Lake Holdco Solar CSG,p27141
60837,Forest Lake Solar CSG,p27163
60838,Wabasha Holdco Solar CSG,p27157
60878,Sutton Solar CSG,p25027
60879,Nexamp Peak CSG,p25003
60945,"Spartan PV 1, LLC",p26065
61007,Redbrook Community Solar 1,p25023
61008,Brook Street Solar 1 CSG,p25023
61016,Stafford St Solar 1 CSG,p25027
61017,Stafford St 2 Community Solar,p25027
61018,Stafford St Solar 3 CSG,p25027
61058,Kramer Solar CSG,p27129
61069,"BWC Wading River One, Two, Three CSG",p25027
61138,Armstrong Solar,p27121
61139,Marmas Solar CSG,p27141
61140,"CF Novel Solar CSG Gardens Two, LLC",p27043
61141,"CF Novel Solar CSG Gardens Eleven, LLC",p27079
61142,WasecaSun,p27147
61294,Farley Road Community Solar,p25027
61295,Belchertown Renewables Community Solar,p25015
61296,Theodore Drive Community Solar,p25027
61297,Upton Community Solar,p25027
61298,Pleasantdale Road Community Solar,p25027
61299,Hatfield Renewables Community Solar,p25015
61308,Sampson Road Community Solar,p25027
61379,DodgeSun CSG,p27039
61380,Johnson Solar CSG,p27117
61381,Koppelman Sun CSG,p27013
61382,Lindstrom Solar CSG,p27025
61383,Rengstorf Solar CSG,p27103
61384,St. Cloud Solar CSG,p27145
61399,Ashby Duffy CSG Solar Farm,p25017
61428,Taylors Falls CSG,p27025
61445,RE Gaskell West 1 LLC,p06029
61450,Farmington Solar Farm,p29187
61451,Northfield Holdco CSG,p27131
61452,Waterford Holdco CSG,p27037
61453,B.R. Corcoran CSG,p27053
61454,B.R. Sartell CSG,p27145
61455,B.R. Sauk Rapids CSG,p27009
61456,Montgomery Winsted CSG,p27085
61457,Palmer Solar Center,p51065
61458,Martin Solar Center,p51075
61459,Georgia Power at Swainsboro,p13107
61460,IOS - MEW Phase 1,p23025
61461,North Smithfield Solar Power 1,p44007
61462,SR Platte Solar Farm,p08123
61463,Vandenberg Solar Project,p06083
61464,"CoreSite Real Estate 2972 Stender, L.P.",p06085
61465,IGS Solar I - BWI2,p24510
61466,IOS - ERW9,p34023
61467,City of Lexington,p31047
61468,Valdosta Prison,p13185
61469,Lichtenthal,p36037
61470,Call Farms 1,p36037
61471,Call Farms 3,p36037
61472,San Luis Solar Garden,p08021
61473,Hopewell Valley High School,p34021
61474,CoreSite Real Estate 55 S. Market Street,p06085
61475,"CoreSite Real Estate 1656 McCarthy, L.P.",p06085
61476,"CoreSite Real Estate 2901 Coronado, L.P.",p06085
61478,"SunE Feely 1 CSG, LLC",p27037
61482,"CoreSite Real Estate 3032 Coronado, L.P.",p06085
61483,"Cottage Grove CSG, LLC",p27163
61484,"Fox CSG, LLC",p27025
61485,"SunE Stolee CSG, LLC",p27147
61486,"Wyoming 2 CSG, LLC",p27025
61487,SL Babylon,p36103
61488,NYU LANGONE HEALTH,p36061
